Client Code,Client Name,Payee Code,Payee Name,Song Code,Song Title,Composers,Source Code,Source Name,Income Type,Income Type Name,Main Income Type Name,Catalogue No ,Units,Income Period,Percentage Collected by BMG,Amount Collected,Royalty Payout Percentage,Royalty Payable,Domestic Or Foreign Source Indicator,Foreign Source,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Artist,ISRC,Album Or Production,Episode,License Number,Original Source As Received,Original Source,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095485,Lo-Fi Journey,Thomas,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2612,202501202512,50,0.07,40,0.03,F,BUMA,26,755,NLD,Netherlands,,,INDIAN MATCHMAKING,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108755,Returning Home,Burns,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,974,202501202512,50,0.08,40,0.03,F,BUMA,26,755,NLD,Netherlands,,,LOVE IS BLIND: JAPAN,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188677,Rare Air,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,7218,202501202512,50,0.32,40,0.13,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070500,Burn,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,46142,202501202512,25,0.85,40,0.34,F,BUMA,26,755,NLD,Netherlands,,,Real Housewives of Amsterdam,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089050,Sector 79,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,0,202603202603,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109282,Syrup,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,4252,202501202512,25,0.07,40,0.03,F,BUMA,26,755,NLD,Netherlands,,,INDIAN MATCHMAKING,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667622,Coyote,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2970,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,RESURRECTED RIDES,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072011,Planet Of Breaks,Tenku,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,571,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087216,Controlled Caution,Groves,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087460,Dunes,Cole,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,1159,202501202512,50,0.05,40,0.02,F,BUMA,26,755,NLD,Netherlands,,,BREAK POINT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087748,Frequenza,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,288,202603202603,25,1.93,40,0.77,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088858,Raw Power And Momentum,Burns,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,487,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,LOVE CON REVENGE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6301274,Damaged Beyond Repair,Kuei,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,54289,202501202512,50,2.43,40,0.97,F,BUMA,26,755,NLD,Netherlands,,,TOUR DE FRANCE : AUOEUR DU PELOTON (TOUR DE FRANCE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088548,Nature Reclaims,Cole,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,1102,202501202512,50,0.05,40,0.02,F,BUMA,26,755,NLD,Netherlands,,,BREAK POINT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6258538,Bailertwine Woes,James,RMBE,BMG RM Benelux,46,TV Performance,Performance,,23,202603202603,50,0.62,40,0.25,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6817260,Smoke & Silhouettes,James,RMBE,BMG RM Benelux,46,TV Performance,Performance,,1,202603202603,50,0.62,40,0.25,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6859579,Flapjack,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,2,202603202603,25,2.65,40,1.06,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167220,Rush,Trueman,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6347562,Shadowrunner,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,3203,202501202512,50,0.17,40,0.07,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6737265,Rise To Glory,Groves/Ross,RMBE,BMG RM Benelux,46,TV Performance,Performance,,12,202603202603,25,25.4,40,10.16,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6816857,Rain Like A River,James,RMBE,BMG RM Benelux,46,TV Performance,Performance,,4,202603202603,50,2.57,40,1.03,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087460,Dunes,Cole,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089050,Sector 79,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,2,202603202603,25,2.73,40,1.09,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6734962,Analogous,Ross,RMBE,BMG RM Benelux,46,TV Performance,Performance,,0,202603202603,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6179978,Get Out,Parry,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,501,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6210695,Nature Trails,Hogston,RMBE,BMG RM Benelux,46,TV Performance,Performance,,3,202603202603,50,11.5,40,4.6,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6258933,Down On The Farm,James,RMBE,BMG RM Benelux,46,TV Performance,Performance,,1,202603202603,50,0.18,40,0.07,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717713,Halcyon,Kellegher,RMBE,BMG RM Benelux,46,TV Performance,Performance,,4,202603202603,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717852,Inertia,Tenku,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2159,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,RESURRECTED RIDES,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6797371,Assemble,Groves/Ross,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2716,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,LOVE NEVER LIES: POLAND,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6826920,Bad Ground,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,5666,202501202512,50,0.5,40,0.2,F,BUMA,26,755,NLD,Netherlands,,,FORMULA 1: DRIVE TO SURVIVE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087478,Echobank,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072720,Tension,Thomas,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,371,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,TRADA,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095728,Punching & Kicking,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6232587,Lamento,Baluteau,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,501,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6311657,Bouvet Island,Kuei,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,9759,202501202512,50,0.1,40,0.04,F,BUMA,26,755,NLD,Netherlands,,,PACTO DE SILENCIO,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7033040,Zero Signal,James,RMBE,BMG RM Benelux,46,TV Performance,Performance,,2,202603202603,50,1.68,40,0.67,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089732,Waiting Game,Groves/Marett,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188381,Machete,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6233760,Unclear,Baluteau,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,4430,202501202512,50,0.18,40,0.07,F,BUMA,26,755,NLD,Netherlands,,,FORMULA 1: DRIVE TO SURVIVE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6736614,Luna,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2886,202501202512,25,0.03,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,LOVE NEVER LIES: SOUTH AFRICA,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7072644,The Young Guard,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,12,202603202603,25,2.28,40,0.91,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,0,202603202603,25,0.03,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088858,Raw Power And Momentum,Burns,RMBE,BMG RM Benelux,46,TV Performance,Performance,,2,202603202603,50,1.55,40,0.62,F,BUMA,26,755,NLD,Netherlands,,,WHY BRIDGES COLLAPSE: THE BALTIMORE DISASTER,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087099,Chemical City,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,0,202603202603,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089674,Universal Truth,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,0,202603202603,25,0.03,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,928,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,THE ULTIMATUM: MARRY OR MOVE ON,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,RMBE,BMG RM Benelux,4,Performance,Performance,,2,202401202412,50,16.68,40,6.67,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6210676,Mountain Mist,Hogston,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,634,202501202512,50,0.03,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,AMOR CON FIANZA: DESTINO CERDEA,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717335,Droid Invasion,Tenku,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6859579,Flapjack,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,0,202603202603,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088461,Mercury,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,54278,202501202512,25,2.85,40,1.14,F,BUMA,26,755,NLD,Netherlands,,,PERFIL FALSO,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,39718,202501202512,25,0.77,40,0.31,F,BUMA,26,755,NLD,Netherlands,,,TRADA,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089117,Sky High,Groves,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,1159,202501202512,50,0.07,40,0.03,F,BUMA,26,755,NLD,Netherlands,,,BREAK POINT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192515,Dirty Pursuit,Poucher,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,30858,202501202512,50,1.08,40,0.43,F,BUMA,26,755,NLD,Netherlands,,,FORMULA 1: DRIVE TO SURVIVE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827560,Mercenary,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2821,202501202512,50,0.07,40,0.03,F,BUMA,26,755,NLD,Netherlands,,,THE INFLUENCER,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6840933,Scope,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6998087,Hard Grit,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,7787,202501202512,50,0.18,40,0.07,F,BUMA,26,755,NLD,Netherlands,,,MATCHROOM: THE GREATEST SHOWMEN,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087216,Controlled Caution,Groves,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2901,202501202512,50,0.05,40,0.02,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089333,Sweating Bullets,Groves/Marett,RMBE,BMG RM Benelux,46,TV Performance,Performance,,4,202603202603,25,0.17,40,0.07,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107503,Hideout,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,6882,202501202512,25,0.1,40,0.04,F,BUMA,26,755,NLD,Netherlands,,,SINGLE'S INFERNO (),,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6346055,Barnyard Stomp,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,543,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,BATTLE CAMP: ALL STARS,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6663238,Photonic,Groves,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,2376,202501202512,50,0.03,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,CAPTAINS OF THE WORLD,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088963,Rogue Element,Groves,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,5660,202501202512,50,0.25,40,0.1,F,BUMA,26,755,NLD,Netherlands,,,FORMULA 1: DRIVE TO SURVIVE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087389,Direct Hit,Groves/Marett,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108835,Safe Space,Groves,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,1126,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,BREAK POINT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6717335,Droid Invasion,Tenku,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,369,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,FORMULA 1: DRIVE TO SURVIVE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072720,Tension,Thomas,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087389,Direct Hit,Groves/Marett,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,1068,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,JUGANDO CON FUEGO: ESPAA,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087390,Dirt,Burns,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,4230,202501202512,50,0.27,40,0.11,F,BUMA,26,755,NLD,Netherlands,,,FORMULA 1: DRIVE TO SURVIVE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188056,Firedive,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,4430,202501202512,50,0.03,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,FORMULA 1: DRIVE TO SURVIVE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072056,Prowler,Thomas,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,892,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,BRINCANDO COM FOGO: BRASIL (TOO HOT TO HANDLE: BRA,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088858,Raw Power And Momentum,Burns,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,210695,202501202512,50,7.77,40,3.11,F,BUMA,26,755,NLD,Netherlands,,,LOVE CON REVENGE,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6827319,Gamechanger,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,501,202501202512,50,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089651,Two Wrong Mistakes,Coupe/Downes,RMBE,BMG RM Benelux,46,TV Performance,Performance,,130,202603202603,25,2.97,40,1.19,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6661882,Dream Spirit,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,8286,202501202512,50,0.3,40,0.12,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072780,The Inevitable End,Burns,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,1159,202501202512,50,0.03,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,BREAK POINT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188381,Machete,James,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,747,202501202512,50,0.05,40,0.02,F,BUMA,26,755,NLD,Netherlands,,,SIX NATIONS: FULL CONTACT,,,Netflix,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6798555,Final Call,Groves/Ross,RMBE,BMG RM Benelux,46,TV Performance,Performance,,2,202603202603,25,0.38,40,0.15,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087301,Dank,Coupe/Downes,RMBE,BMG RM Benelux,43,Video Streaming Perf,Digital/New Media,,0,202501202512,25,0.02,40,0.01,F,BUMA,26,755,NLD,Netherlands,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
