Client Code,Client Name,Payee Code,Payee Name,Song Code,Song Title,Composers,Source Code,Source Name,Income Type,Income Type Name,Main Income Type Name,Catalogue No ,Units,Income Period,Percentage Collected by BMG,Amount Collected,Royalty Payout Percentage,Royalty Payable,Domestic Or Foreign Source Indicator,Foreign Source,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Artist,ISRC,Album Or Production,Episode,License Number,Original Source As Received,Original Source
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,8,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,51,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,27,202507202509,100,0.03,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,20,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,21,202507202509,100,0.03,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,20,202507202509,100,0.03,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,51,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,45,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,21,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,22,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INIT,Aresa Italy (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,27,202507202509,100,0.02,40,0.01,F,Aresa Italy (Pan-Eur,25,3659,ITA,Italy,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,107,202507202509,100,0.17,40,0.07,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,164,202507202509,100,0.07,40,0.03,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,104,202507202509,100,0.17,40,0.07,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6210120,Drive,Friend,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,0,202507202509,50,0.1,40,0.04,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,104,202507202509,100,0.05,40,0.02,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,9,202507202509,100,0.02,40,0.01,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,164,202507202509,100,0.25,40,0.1,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,14,202507202509,100,0.02,40,0.01,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,8,202507202509,100,0.02,40,0.01,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,15,202507202509,100,0.02,40,0.01,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNL,Aresa Holland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,107,202507202509,100,0.05,40,0.02,F,Aresa Holland (Pan-E,25,3659,NLD,Netherlands,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,25,202507202509,100,0.02,40,0.01,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,32,202507202509,100,0.05,40,0.02,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,25,202507202509,100,0.02,40,0.01,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,27,202507202509,100,0.02,40,0.01,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,37,202507202509,100,0.03,40,0.01,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,27,202507202509,100,0.05,40,0.02,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,37,202507202509,100,0.05,40,0.02,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,32,202507202509,100,0.02,40,0.01,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INNO,Aresa Norway (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,13,202507202509,100,0.02,40,0.01,F,Aresa Norway (Pan-Eu,25,3659,NOR,Norway,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,52,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,317,202507202509,100,0.07,40,0.03,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,64,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,38,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,317,202507202509,100,0.17,40,0.07,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,36,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,347,202507202509,100,0.08,40,0.03,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,18,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,347,202507202509,100,0.17,40,0.07,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,31,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,274,202507202509,100,0.07,40,0.03,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,53,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,22,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,38,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,274,202507202509,100,0.13,40,0.05,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INPL,Aresa Poland (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,36,202507202509,100,0.02,40,0.01,F,Aresa Poland (Pan-Eu,25,3659,POL,Poland,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INRO,Aresa Romania (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,149,202507202509,100,0.03,40,0.01,F,Aresa Romania (Pan-E,25,3659,ROU,Romania,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INRO,Aresa Romania (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,149,202507202509,100,0.03,40,0.01,F,Aresa Romania (Pan-E,25,3659,ROU,Romania,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INRO,Aresa Romania (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,181,202507202509,100,0.05,40,0.02,F,Aresa Romania (Pan-E,25,3659,ROU,Romania,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INRO,Aresa Romania (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,181,202507202509,100,0.05,40,0.02,F,Aresa Romania (Pan-E,25,3659,ROU,Romania,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INRO,Aresa Romania (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,201,202507202509,100,0.05,40,0.02,F,Aresa Romania (Pan-E,25,3659,ROU,Romania,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INRO,Aresa Romania (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,201,202507202509,100,0.05,40,0.02,F,Aresa Romania (Pan-E,25,3659,ROU,Romania,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INSW,Aresa Sweden (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,12,202507202509,100,0.02,40,0.01,F,Aresa Sweden (Pan-Eu,25,3659,SWE,Sweden,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INSW,Aresa Sweden (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,66,202507202509,100,0.03,40,0.01,F,Aresa Sweden (Pan-Eu,25,3659,SWE,Sweden,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INSW,Aresa Sweden (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,14,202507202509,100,0.02,40,0.01,F,Aresa Sweden (Pan-Eu,25,3659,SWE,Sweden,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INSW,Aresa Sweden (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,14,202507202509,100,0.02,40,0.01,F,Aresa Sweden (Pan-Eu,25,3659,SWE,Sweden,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INSW,Aresa Sweden (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,10,202507202509,100,0.02,40,0.01,F,Aresa Sweden (Pan-Eu,25,3659,SWE,Sweden,"METRIK, GRAFIX",GBCJY2200173,SKYLINE,,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INSW,Aresa Sweden (Pan-European Licensing),43,Video Streaming Perf,Digital/New Media,GOOGLE LLC,66,202507202509,100,0.1,40,0.04,F,Aresa Sweden (Pan-Eu,25,3659,SWE,Sweden,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072236,Red Skyline,Thomas,INSW,Aresa Sweden (Pan-European Licensing),42,Video Streaming Mech,Digital/New Media,GOOGLE LLC,41,202507202509,100,0.03,40,0.01,F,Aresa Sweden (Pan-Eu,25,3659,SWE,Sweden,METRIK,GBCJY2200173,SKYLINE (FEAT. GRAFIX),,,YOUTUBE SVOD Premium Music,Youtube
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
